id,"cod_jud","denumire_uat","nr_sv","sediu",lat,long,"adresa"
9011,"PH","Ceraşu","PH368","LICEUL TEHNOLOGIC CERAŞU",45.3254750600,26.0394151700,"UAT: CERAŞU, Localitate: CERAŞU, Nr: 15-17 J"
9012,"PH","Stoeneşti","PH300","ȘCOALA GIMNAZIALĂ SAT STOENEȘTI NR. 14",44.9272766300,25.8605127400,"UAT: ARICEŞTII RAHTIVANI, Localitate: STOENEŞTI"
9013,"PH","Târgşoru Nou","PH301","GRĂDINIȚA CU PROGRAM NORMAL TÎRGȘORU NOU, NR. 175",44.9154769800,25.8789272900,"UAT: ARICEŞTII RAHTIVANI, Localitate: TÂRGŞORU NOU"
9014,"PH","Ariceştii Zeletin","PH303","Şcoala Gimnazială Athanasie Jan Stoicescu",45.2220110900,26.1805241400,"UAT: ARICEŞTII ZELETIN, Localitate: ARICEŞTII ZELETIN, Nr: 135"
9015,"IL","Frăţileşti","IL203","Şcoala Frăţileşti",44.6164013800,27.6032199900,"UAT: SĂVENI, Localitate: FRĂŢILEŞTI, Artera: Strada Radu cel Frumos, Nr: 59"
9016,"IL","Scânteia","IL204","Gradiniţa Scânteia",44.7331545000,27.4638976500,"UAT: SCÂNTEIA, Localitate: SCÂNTEIA"
9017,"IL","Scânteia","IL205","Şcoala Generală Scânteia",44.7346737000,27.4645721700,"UAT: SCÂNTEIA, Localitate: SCÂNTEIA"
9018,"IL","Iazu","IL206","Scoala cu clasele I-IV Iazu",44.7303247000,27.4186557200,"UAT: SCÂNTEIA, Localitate: IAZU"
9019,"IL","Sfântu Gheorghe","IL207","Scoala Primara Sfântu Gheorghe",44.6414324200,26.8647090400,"UAT: SFÂNTU GHEORGHE, Localitate: SFÂNTU GHEORGHE, Artera: Strada Şcolii, Nr: 23"
9020,"IL","Malu","IL208","Căminul Cultural Malu,salonul de nunţi situată în Malu",44.6474995400,26.8317046900,"UAT: SFÂNTU GHEORGHE, Localitate: MALU, Artera: Strada Principală, Nr: 4"
9021,"IL","Sineşti","IL209","Căminul Cultural situată în Satul Sineşti, Sineşti",44.5644132000,26.3840638100,"UAT: SINEŞTI, Localitate: SINEŞTI, Artera: Strada Libertăţii"
9022,"IL","Lilieci","IL210","Şcoala cu cl.I-IV situată în Satul Lilieci, Sineşti",44.5477653000,26.3775873900,"UAT: SINEŞTI, Localitate: LILIECI, Artera: Strada Sfântul Dimitrie"
9023,"IL","Sărăţeni","IL200","Scoala Primara Sarateni",44.6338709500,26.9248925600,"UAT: SĂRĂŢENI, Localitate: SĂRĂŢENI, Artera: Strada Primăverii, Nr: 25"
9024,"IL","Stelnica","IL211","Primăria Stelnica",44.4129167400,27.8854521100,"UAT: STELNICA, Localitate: STELNICA, Artera: Strada Eroilor Aviatori, Nr: 58"
9025,"IL","Sudiţi","IL212","Scoala Gimnazială Apostol D Culea",44.5715740000,27.5960859100,"UAT: SUDIŢI, Localitate: SUDIŢI, Artera: Strada Eroilor, Nr: 1"
9026,"IL","Sudiţi","IL213","Scoala Gimnazială Apostol D Culea",44.5715740000,27.5960859100,"UAT: SUDIŢI, Localitate: SUDIŢI, Artera: Strada Eroilor, Nr: 1"
9027,"IL","Traian","IL214","Grădiniţa cu program normal Traian",44.7653643500,27.3408728400,"UAT: TRAIAN, Localitate: TRAIAN, Artera: Strada Grădiniţei, Nr: 445 A"
9028,"IL","Traian","IL215","Şcola Profesională Traian",44.7566300200,27.3374127100,"UAT: TRAIAN, Localitate: TRAIAN, Artera: Strada Nalbei, Nr: 999"
9029,"IS","Ciohorăni","IS351","Căminul Cultural Ciohorăni",47.1351551600,26.6879767000,"UAT: CIOHORĂNI, Localitate: CIOHORĂNI, Nr: 136"
9030,"IS","Ciorteşti","IS352","CAMINUL CULTURAL CIORTEŞTI",46.9176176600,27.8415449300,"UAT: CIORTEŞTI, Localitate: CIORTEŞTI"
9031,"IS","Coropceni","IS353","ŞCOALA GIMNAZIALĂ COROPCENI",46.9416118500,27.8349413200,"UAT: CIORTEŞTI, Localitate: COROPCENI"
9032,"IL","Valea Ciorii","IL216","Primaria Valea Ciorii",44.7170465400,27.5512110600,"UAT: VALEA CIORII, Localitate: VALEA CIORII, Artera: Strada Mihai Eminescu, Nr: 65"
9033,"HD","Orăştie","HD133","Şc.Gim. dr. Aurel Vlad",45.8388009000,23.2009363200,"UAT: MUNICIPIUL ORĂŞTIE, Localitate: ORĂŞTIE, Artera: Strada Luminii (Strada Erou Moraru Călin Gabriel), Nr: 10"
9034,"IS","Iaşi","IS64","GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 25",47.1652006500,27.5630875900,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Şoseaua Naţională, Nr: 50"
9035,"IS","Iaşi","IS65","GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 25",47.1652006500,27.5630875900,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Şoseaua Naţională, Nr: 50"
9036,"IS","Iaşi","IS66","GRĂDINIŢA CU PROGRAM NORMAL NR.21",47.1645107700,27.5650371200,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Şoseaua Naţională, Nr: 64"
9037,"IS","Iaşi","IS67","GRĂDINIŢA CU PROGRAM NORMAL NR.21",47.1645107700,27.5650371200,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Şoseaua Naţională, Nr: 64"
9038,"IS","Iaşi","IS68","GRĂDINIŢA CU PROGRAM NORMAL NR.21",47.1645107700,27.5650371200,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Şoseaua Naţională, Nr: 64"
9039,"IS","Iaşi","IS69","GRĂDINIŢA CU PROGRAM NORMAL NR.21",47.1645107700,27.5650371200,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Şoseaua Naţională, Nr: 64"
9040,"IS","Iaşi","IS70","GRĂDINIŢA CU PROGRAM PRELUNGIT NR.21",47.1645665000,27.5588055600,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Strada Plăieşilor (Strada Plăeşilor), Nr: 35"
9041,"IS","Iaşi","IS71","GRĂDINIŢA CU PROGRAM PRELUNGIT NR.21",47.1645665000,27.5588055600,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Strada Plăieşilor (Strada Plăeşilor), Nr: 35"
9042,"IS","Iaşi","IS72","GRĂDINIŢA CU PROGRAM NORMAL NR. 7",47.1650350800,27.5588377500,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Strada Plăieşilor (Strada Plăeşilor), Nr: 35"
9043,"IS","Iaşi","IS73","GRĂDINIŢA CU PROGRAM NORMAL NR. 7",47.1650350800,27.5588377500,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Strada Plăieşilor (Strada Plăeşilor), Nr: 35"
9044,"IS","Iaşi","IS74","LICEUL TEHNOLOGIC ECONOMIC VIRGIL MADGEARU - CORP B",47.1634133300,27.5590963500,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Strada Plăieşilor (Strada Plăeşilor), Nr: 9"
9045,"IS","Iaşi","IS75","LICEUL TEHNOLOGIC ECONOMIC VIRGIL MADGEARU - CORP B",47.1634133300,27.5590963500,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Strada Plăieşilor (Strada Plăeşilor), Nr: 9"
9046,"IS","Iaşi","IS76","LICEUL TEHNOLOGIC ECONOMIC VIRGIL MADGEARU - CORP B",47.1634133300,27.5590963500,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Strada Plăieşilor (Strada Plăeşilor), Nr: 9"
9047,"IS","Soloneţ","IS339","ŞCOALA CU CLASELE I - IV SOLONEŢ",47.4984720700,27.4569979300,"UAT: BIVOLARI, Localitate: SOLONEŢ, Nr: 0"
9048,"IS","Buda","IS341","Scoala cu Clasele I-IV",47.1190214500,27.0717330600,"UAT: BRĂEŞTI, Localitate: BUDA"
9049,"PH","Ploieşti","PH41","CANTINA DE AJUTOR SOCIAL",44.9396958500,26.0512605300,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Strada Mihai Bravu, Nr: 231"
9050,"PH","Ploieşti","PH42","CANTINA DE AJUTOR SOCIAL",44.9396958500,26.0512605300,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Strada Mihai Bravu, Nr: 231"
9051,"PH","Ploieşti","PH43","GHIŞEUL NR. 2 - OFICIUL POŞTAL PLOIEŞTI 1",44.9396373700,26.0464688200,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Aleea Chimiei, Nr: 3"
9052,"PH","Ploieşti","PH141","ŞCOALA GIMNAZIALĂ HENRI MATHIAS BERTHELOT",44.9548657500,25.9992686100,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Aleea Arinului, Nr: 2"
9053,"PH","Ploieşti","PH142","ŞCOALA GIMNAZIALĂ HENRI MATHIAS BERTHELOT",44.9548657500,25.9992686100,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Aleea Arinului, Nr: 2"
9054,"PH","Ploieşti","PH143","ŞCOALA GIMNAZIALĂ GRIGORE MOISIL",44.9558124200,25.9999840300,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Aleea Laurilor, Nr: 2A"
9055,"PH","Ploieşti","PH144","ŞCOALA GIMNAZIALĂ GRIGORE MOISIL",44.9558124200,25.9999840300,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Aleea Laurilor, Nr: 2A"
9056,"PH","Conduratu","PH305","Scoala Gimnazială Conduratu",44.9716147200,26.4322404800,"UAT: BABA ANA, Localitate: CONDURATU, Nr: 220"
9057,"PH","Podenii Vechi","PH311","Şcoala Podenii Vechi",45.0899595900,26.1142258100,"UAT: BĂLŢEŞTI, Localitate: PODENII VECHI"
9058,"PH","Urleta","PH315","ŞCOALA GIMNAZIALĂ IOAN DUHOVNICUL BĂNEŞTI",45.0858676800,25.7941672200,"UAT: BĂNEŞTI, Localitate: URLETA, Nr: 495"
9059,"NT","Roman","NT86","Liceul Tehnologic „Vasile Sav",46.9298002000,26.9353908600,"UAT: MUNICIPIUL ROMAN, Localitate: ROMAN, Artera: Bulevardul Republicii, Nr: 46"
9060,"NT","Ruseni","NT210","Grădinița cu program normal nr.3",46.8106900000,26.5141200000,"UAT: BORLEŞTI, Localitate: RUSENI, Artera: Aleea Burebista, Nr: 2"
9061,"NT","Ruseni","NT206","Şcoala Gimnaziala  Ioan Grigore Teodorescu",46.7983785000,26.5381387500,"UAT: BORLEŞTI, Localitate: RUSENI, Artera: Strada Bistriţa, Nr: 241"
9062,"NT","Cuci","NT216","ȘCOALA GIMNAZIALĂ BOZIENI - ȘCOALA PRIMARĂ CUCI (ŞCOALA GENERALĂ BOZIENI)",46.8259800000,27.1988576200,"UAT: BOZIENI, Localitate: CUCI"
9063,"NT","Iucşa","NT217","ȘCOALA GIMNAZIALĂ BOZIENI - ȘCOALA PRIMARĂ IUCȘA (ŞCOALA GENERALĂ BOZIENI)",46.8436018000,27.1328430500,"UAT: BOZIENI, Localitate: IUCŞA"
9064,"NT","Cordun","NT228","Școala Gimnazială nr. 1 - Grădiniţa cu program prelungit Cordun",46.9500771100,26.8924243200,"UAT: CORDUN, Localitate: CORDUN"
9065,"NT","Cordun","NT229","Școala Gimnazială nr. 1 - Grădiniţa cu program prelungit Cordun",46.9500771100,26.8924243200,"UAT: CORDUN, Localitate: CORDUN"
9066,"BH","Oradea","BH105","ŞCOALA GIMNAZIALĂ NR. 11",47.0759978500,21.9226846100,"UAT: MUNICIPIUL ORADEA, Localitate: ORADEA, Artera: Strada Moldovei, Nr: 55"
9067,"BH","Oradea","BH84","GRĂDINIȚA CU PROGRAM PRELUNGIT NR.42",47.0660638600,21.9049864400,"UAT: MUNICIPIUL ORADEA, Localitate: ORADEA, Artera: Strada Salcîmilor, Nr: 8"
9068,"BH","Oradea","BH124","LICEUL REFORMAT LORANTFFY ZSUZSANNA",47.0567470100,21.9352477000,"UAT: MUNICIPIUL ORADEA, Localitate: ORADEA, Artera: Strada Mitropolit Andrei Şaguna (Strada 1 Decembrie 1918), Nr: 1"
9069,"BH","Oradea","BH107","ŞCOALA GIMNAZIALĂ NR. 11",47.0759978500,21.9226846100,"UAT: MUNICIPIUL ORADEA, Localitate: ORADEA, Artera: Strada Moldovei, Nr: 55"
9070,"BH","Oradea","BH119","UNIVERSITATEA DIN ORADEA FACULTATEA DE TEXTILE-PIELĂRIE",47.0591337000,21.9418018600,"UAT: MUNICIPIUL ORADEA, Localitate: ORADEA, Artera: Strada Barbu Ştefănescu Delavrancea, Nr: 4"
9071,"BH","Balc","BH241","CĂMINUL CULTURAL BALC",47.2991983800,22.5335791100,"UAT: BALC, Localitate: BALC, Artera: Strada Petőfi Sándor, Nr: 16"
9072,"BH","Almaşu Mare","BH242","CĂMINUL CULTURAL ALMAŞU MARE",47.3287716300,22.5326123600,"UAT: BALC, Localitate: ALMAŞU MARE, Nr: 95"
9073,"BH","Almaşu Mic","BH243","CĂMINUL CULTURAL ALMAŞU MIC",47.3166157700,22.5088932000,"UAT: BALC, Localitate: ALMAŞU MIC, Nr: 136"
9074,"BH","Oradea","BH104","ŞCOALA GIMNAZIALĂ NR. 11",47.0759978500,21.9226846100,"UAT: MUNICIPIUL ORADEA, Localitate: ORADEA, Artera: Strada Moldovei, Nr: 55"
9075,"BH","Oradea","BH60","LICEUL ORTODOX EPISCOP ROMAN CIOROGARIU",47.0707899600,21.9112284100,"UAT: MUNICIPIUL ORADEA, Localitate: ORADEA, Artera: Strada Aluminei, Nr: 88"
9076,"BH","Oradea","BH45","GRĂDINIŢA CU PROGRAM PRELUNGIT NR.52",47.0790312100,21.9130372300,"UAT: MUNICIPIUL ORADEA, Localitate: ORADEA, Artera: Strada Călugăreni, Nr: 8 A"
9077,"BH","Oradea","BH83","ŞCOALA GIMNAZIALĂ JUHASZ GYULA",47.0979571200,21.9014193000,"UAT: MUNICIPIUL ORADEA, Localitate: ORADEA, Artera: Strada Matei Corvin, Nr: 106 A"
9078,"BH","Oradea","BH95","GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 35",47.0765892000,21.9188983100,"UAT: MUNICIPIUL ORADEA, Localitate: ORADEA, Artera: Strada Mihail Sadoveanu, Nr: 8"
9079,"BH","Oradea","BH88","ŞCOALA GIMNAZIALĂ OCTAVIAN GOGA",47.0655205800,21.9063714500,"UAT: MUNICIPIUL ORADEA, Localitate: ORADEA, Artera: Strada Lăpuşului, Nr: 13"
9080,"BH","Oradea","BH109","GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 41",47.0759412400,21.9241480100,"UAT: MUNICIPIUL ORADEA, Localitate: ORADEA, Artera: Strada Prof. dr. Ioan Cantacuzino (Strada Prof.dr. Ion Cantacuzino), Nr: 68"
9081,"BH","Oradea","BH117","GRĂDINIŢA CU PROGRAM NORMAL NR. 16",47.0562443800,21.9407845600,"UAT: MUNICIPIUL ORADEA, Localitate: ORADEA, Artera: Strada Gen. Henri Mathias Berthelot (Strada G-ral Henri Mathias Berthelot), Nr: 1"
9082,"MM","Satu Nou De Sus","MM124","ȘCOALA GIMNAZIALĂ „IOAN SLAVICI",47.6379499000,23.6329738800,"UAT: ORAŞ BAIA SPRIE, Localitate: SATU NOU DE SUS, Nr: 146"
9083,"MM","Tăuţii De Sus","MM127","ȘCOALA GIMNAZIALĂ „IOAN SLAVICI",47.6574329000,23.6417093100,"UAT: ORAŞ BAIA SPRIE, Localitate: TĂUŢII DE SUS, Artera: Strada Forestierului, Nr: 1"
9084,"MM","Tăuţii De Sus","MM128","ȘCOALA GIMNAZIALĂ „IOAN SLAVICI",47.6574329000,23.6417093100,"UAT: ORAŞ BAIA SPRIE, Localitate: TĂUŢII DE SUS, Artera: Strada Forestierului, Nr: 1"
9085,"MM","Borşa","MM130","ŞCOALA Nr. 1",47.6564926000,24.6231083100,"UAT: ORAŞ BORŞA, Localitate: BORŞA, Artera: Strada Dragoş Vodă, Nr: 90"
9086,"MM","Borşa","MM144","ŞCOALA FÎNTÎNA",47.6183075000,24.7776079300,"UAT: ORAŞ BORŞA, Localitate: BORŞA, Artera: Strada Preluca Tătarilor, Nr: 1"
9087,"MM","Borşa","MM138","ŞCOALA GîRLEA",47.6375875800,24.6721398700,"UAT: ORAŞ BORŞA, Localitate: BORŞA, Artera: Strada Gîrlei, Nr: 31"
9088,"MM","Borşa","MM137","ŞCOALA Nr. 9 CORP B",47.6549582500,24.6615012800,"UAT: ORAŞ BORŞA, Localitate: BORŞA, Artera: Strada Tineretului, Nr: 8"
9089,"MM","Borşa","MM135","ŞCOALA Nr. 9 CORP B",47.6549582500,24.6615012800,"UAT: ORAŞ BORŞA, Localitate: BORŞA, Artera: Strada Tineretului, Nr: 8"
9090,"MM","Borşa","MM136","ŞCOALA Nr. 9 CORP B",47.6549582500,24.6615012800,"UAT: ORAŞ BORŞA, Localitate: BORŞA, Artera: Strada Tineretului, Nr: 8"
9091,"MM","Borşa","MM129","ŞCOALA Nr. 1",47.6564926000,24.6231083100,"UAT: ORAŞ BORŞA, Localitate: BORŞA, Artera: Strada Dragoş Vodă, Nr: 90"
9092,"MM","Borşa","MM131","ŞCOALA Nr. 8",47.6571894400,24.6525702500,"UAT: ORAŞ BORŞA, Localitate: BORŞA, Artera: Strada Libertăţii, Nr: 76"
9093,"MM","Borşa","MM132","ŞCOALA Nr. 8",47.6571894400,24.6525702500,"UAT: ORAŞ BORŞA, Localitate: BORŞA, Artera: Strada Libertăţii, Nr: 76"
9094,"MM","Borşa","MM140","ŞCOALA REPEDEA",47.6359584900,24.7060192300,"UAT: ORAŞ BORŞA, Localitate: BORŞA, Artera: Strada Repezii, Nr: 98"
9095,"MM","Borşa","MM139","ŞCOALA REPEDEA",47.6359584900,24.7060192300,"UAT: ORAŞ BORŞA, Localitate: BORŞA, Artera: Strada Repezii, Nr: 98"
9096,"MM","Borşa","MM148","ŞCOALA Nr. 7",47.6885898600,24.7245298300,"UAT: ORAŞ BORŞA, Localitate: BORŞA, Nr: 20"
9097,"MM","Borşa","MM146","ŞCOALA ROTUNDU",47.6724947400,24.6866726200,"UAT: ORAŞ BORŞA, Localitate: BORŞA, Artera: Strada Unirii, Nr: 11"
9098,"MM","Borşa","MM141","ŞCOALA POIANA",47.6435942800,24.7189394100,"UAT: ORAŞ BORŞA, Localitate: BORŞA, Artera: Strada Alexandru Ioan Cuza, Nr: 73"
9099,"MM","Borşa","MM142","ŞCOALA POIANA",47.6435942800,24.7189394100,"UAT: ORAŞ BORŞA, Localitate: BORŞA, Artera: Strada Alexandru Ioan Cuza, Nr: 73"
9100,"SV","Gulia","SV145","Centru Comunitar pentru Servicii Medicale Integrate",47.4103062000,26.6082334000,"UAT: ORAŞ DOLHASCA, Localitate: GULIA, Nr: 140"
9101,"SV","Frasin","SV151","PRIMĂRIA ORAŞULUI FRASIN",47.5395082900,25.7961014100,"UAT: ORAŞ FRASIN, Localitate: FRASIN, Artera: Calea Bucovinei, Nr: 85"
9102,"SV","Bucşoaia","SV153","ŞCOALA GIMNAZIALĂ BUCŞOAIA",47.5398196400,25.8107235500,"UAT: ORAŞ FRASIN, Localitate: BUCŞOAIA, Artera: Calea Bucovinei, Nr: 32"
9103,"SV","Doroteia","SV154","ŞCOALA GIMNAZIALĂ DOROTEIA",47.4998749700,25.7964661900,"UAT: ORAŞ FRASIN, Localitate: DOROTEIA, Artera: Strada Primăverii, Nr: 30"
9104,"SV","Plutoniţa","SV155","CĂMIN CULTURAL PLUTONIŢA",47.4935853000,25.7834203100,"UAT: ORAŞ FRASIN, Localitate: PLUTONIŢA, Artera: Calea Transilvaniei, Nr: 89"
9105,"SV","Gura Humorului","SV157","GRADINITA CU PROGRAM NORMAL PINOCHIO",47.5523362100,25.8829388600,"UAT: ORAŞ GURA HUMORULUI, Localitate: GURA HUMORULUI"
9106,"SV","Gura Humorului","SV158","COLEGIUL ALEXANDRU CEL BUN CORPUL B",47.5556298700,25.8934301700,"UAT: ORAŞ GURA HUMORULUI, Localitate: GURA HUMORULUI"
9107,"SV","Gura Humorului","SV161","COLEGIUL ALEXANDRU CEL BUN CORPUL A",47.5534677000,25.8997601100,"UAT: ORAŞ GURA HUMORULUI, Localitate: GURA HUMORULUI"
9108,"SV","Gura Humorului","SV162","SCOALA GIMNAZIALA TEODOR BALAN",47.5547580000,25.8955844100,"UAT: ORAŞ GURA HUMORULUI, Localitate: GURA HUMORULUI"
9109,"SV","Gura Humorului","SV163","SCOALA PRIMARA BOURENI",47.5688861000,25.8750886100,"UAT: ORAŞ GURA HUMORULUI, Localitate: GURA HUMORULUI"
9110,"SV","Gura Humorului","SV156","MUZEUL OBICEIURILOR POPULARE GURA HUMORULUI",47.5541346000,25.8891324100,"UAT: ORAŞ GURA HUMORULUI, Localitate: GURA HUMORULUI"
9111,"SV","Gura Humorului","SV160","SCOALA GIMNAZIALA PETRU COMARNESCU",47.5535173000,25.8948248100,"UAT: ORAŞ GURA HUMORULUI, Localitate: GURA HUMORULUI"
9112,"SV","Gura Humorului","SV159","SCOALA GIMNAZIALA NR.1",47.5537784400,25.8925498900,"UAT: ORAŞ GURA HUMORULUI, Localitate: GURA HUMORULUI"
9113,"SV","Voroneţ","SV164","GRADINITA CU PROGRAM NORMAL VORONET",47.5299499900,25.8635962000,"UAT: ORAŞ GURA HUMORULUI, Localitate: VORONEŢ"
9114,"TM","Nădrag","TM474","Grădiniţa cu Program Prelungit Nadrag",45.6508934000,22.1826624100,"UAT: NĂDRAG, Localitate: NĂDRAG, Nr: 1"
9115,"TM","Crivina","TM476","Şcoala Primara Crivina",45.6513744800,22.1216676200,"UAT: NĂDRAG, Localitate: CRIVINA, Nr: 70"
9116,"TM","Niţchidorf","TM477","Holul primăriei Niţchidorf",45.5804223800,21.5342149500,"UAT: NIŢCHIDORF, Localitate: NIŢCHIDORF, Nr: 212"
9117,"SB","Topârcea","SB199","Cladire (fost sediu Primarie),Topîrcea",45.8882588000,23.9547209300,"UAT: ORAŞ OCNA SIBIULUI, Localitate: TOPÂRCEA, Nr: 55"
9118,"PH","Balta Doamnei","PH308","ȘCOALA GIMNAZIALĂ SFINȚII ÎMPĂRAȚI BALTA DOAMNEI",44.7584237900,26.1719089000,"UAT: BALTA DOAMNEI, Localitate: BALTA DOAMNEI, Nr: 236"
9119,"PH","Bărcăneşti","PH316","Şcoala Gimnazială Gheorghe Lazăr comuna Bărcăneşti",44.8799715100,26.0504118000,"UAT: BĂRCĂNEŞTI, Localitate: BĂRCĂNEŞTI, Nr: 68-69"
9120,"PH","Bărcăneşti","PH317","Şcoala Gimnazială Gheorghe Lazăr comuna Bărcăneşti",44.8799715100,26.0504118000,"UAT: BĂRCĂNEŞTI, Localitate: BĂRCĂNEŞTI, Nr: 68-69"
9121,"PH","Ghighiu","PH318","Sediul fostei Şcoli cu clasele I-IV Ghighiu",44.8973010800,26.0799832100,"UAT: BĂRCĂNEŞTI, Localitate: GHIGHIU, Nr: 16"
9122,"PH","Puşcaşi","PH319","Sediul fostei Şcoli cu clasele I-IV Puşcaşi",44.8499018100,26.0892550400,"UAT: BĂRCĂNEŞTI, Localitate: PUŞCAŞI, Nr: 14"
9123,"PH","Berceni","PH326","GRADINITA CU PROGRAM NORMAL-SALA MICA PARTER,COM.BERCENI,SAT BERCENI,STR.GRADINITEI NR. 358 A",44.9308774200,26.1235870600,"UAT: BERCENI, Localitate: BERCENI"
9124,"PH","Cartierul Dâmbu","PH328","CAMINUL CULTURAL -SALA MARE PARTER,COM.BERCENI,SAT DIMBU,STR.PLOPULUI,NR.73 A,",44.9248911800,26.0708198200,"UAT: BERCENI, Localitate: CARTIERUL DÂMBU"
9125,"PH","Cătunu","PH329","GRADINITA CU PROGRAM NORMAL,SALA MICA PARTER,COM.BERCENI,SAT CATUNU.STR.DEMOCRATIEI,NR.148 A",44.8999602900,26.1336101100,"UAT: BERCENI, Localitate: CĂTUNU"
9126,"PH","Corlăteşti","PH327","SCOALA CU CLASELE I-VIII-SALA DE SPORT PARTER,COM.BERCENI,SAT CORLATESTI,STR.SCOLII,NR.139 A",44.9169926300,26.0825094900,"UAT: BERCENI, Localitate: CORLĂTEŞTI"
9127,"PH","Moara Nouă","PH330","GRADINITA CU PROGRAM NORMAL-SALA MARE PARTER,COM.BERCENI,SAT MOARA NOUA,STR.SCOLII,NR.106 C",44.9476273000,26.1081416600,"UAT: BERCENI, Localitate: MOARA NOUĂ"
9128,"PH","Blejoi","PH333","Școala Gimnazială Radu Tudoran Blejoi, sat Blejoi, nr. 510",44.9949830100,26.0085772400,"UAT: BLEJOI, Localitate: BLEJOI"
9129,"PH","Ploieştiori","PH335","Grădinița cu Program Normal Ploieștiori, sat Ploieștiori, nr. 537",44.9746453200,26.0247254500,"UAT: BLEJOI, Localitate: PLOIEŞTIORI"
9130,"PH","Slon","PH371","ŞCOALA GIMNAZIALĂ SLON",45.3533328700,26.0407283000,"UAT: CERAŞU, Localitate: SLON, Nr: 22 J"
9131,"PH","Valea Borului","PH369","ŞCOALA GIMNAZIALĂ VALEA BORULUI",45.3053693300,26.0364201600,"UAT: CERAŞU, Localitate: VALEA BORULUI, Nr: 11-13 J"
9132,"PH","Chiojdeanca","PH372","GRADINITA CHIOJDEANCA",45.1569098300,26.2699047300,"UAT: CHIOJDEANCA, Localitate: CHIOJDEANCA, Nr: 234"
9133,"PH","Ploieştiori","PH336","Căminul Cultural Geo Bogza, sat Ploieștiori, nr. 174 B",44.9708496900,26.0278611900,"UAT: BLEJOI, Localitate: PLOIEŞTIORI"
9134,"PH","ŢÂNţăreni","PH337","Grădinița cu Program Normal Țînțăreni, sat Țînțăreni, nr. 232 E",44.9674297800,26.0312644100,"UAT: BLEJOI, Localitate: ŢÂNŢĂRENI"
9135,"IL","Valea Măcrişului","IL217","Cămin Cultural",44.7434847300,26.8321127300,"UAT: VALEA MĂCRIŞULUI, Localitate: VALEA MĂCRIŞULUI, Artera: Strada Principală, Nr: 55"
9136,"IL","Grindaşi","IL218","Cămin Cultural",44.7257778300,26.8379967700,"UAT: VALEA MĂCRIŞULUI, Localitate: GRINDAŞI, Artera: Strada Centrală, Nr: 46"
9137,"IL","Vlădeni","IL219","Căminul cultural",44.6047495600,27.8467661300,"UAT: VLĂDENI, Localitate: VLĂDENI, Artera: Strada Mihai Viteazul, Nr: 80"
9138,"IL","Vlădeni","IL220","Căminul cultural",44.6047495600,27.8467661300,"UAT: VLĂDENI, Localitate: VLĂDENI, Artera: Strada Mihai Viteazul, Nr: 80"
9139,"IS","Iaşi","IS6","ŞCOALA GIMNAZIALĂ ELENA CUZA",47.1739147800,27.5447830800,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Aleea Canta, Nr: 10"
9140,"IS","Iaşi","IS8","GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 14",47.1743104000,27.5451981000,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Strada Canta, Nr: 3"
9141,"IS","Iaşi","IS9","GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 14",47.1743104000,27.5451981000,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Strada Canta, Nr: 3"
9142,"IS","Iaşi","IS10","GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 14",47.1743104000,27.5451981000,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Strada Canta, Nr: 3"
